network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,665,704,759,,,,,,,704,3983,3992,4023,,,,
testnet,default,transfer-erc20-test,,,0,485,501,536,,,,,,,504,3793,3825,3857,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,282,296,354,,,,,297,4546,,,4565,4599,,,298,6640
testnet,default,transfer-cadence-test,,,0,329,365,432,,,,,366,3502,,,3531,6719,,,368,6670
mainnet,default,transfer-test,,,0,519,554,560,,,,,,,555,6801,6841,6846,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,532,564,609,,,,,563,7281,,,7301,7369,,,565,11362
testnet,ALCHEMY_URL,transfer-test,,,0,699,702,759,,,,,,,703,3969,3976,4013,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,571,604,648,,,,,,,607,3912,3934,3977,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,622,653,696,,,,,,,654,7129,7172,7214,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,492,503,514,,,,,,,504,6758,6763,6768,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,388,402,412,,,,,,,404,3434,3440,3615,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,336,352,358,,,,,,,353,13043,13070,13075,,,,
mainnet,default,headless-kittypunch-swap-1,0,20562,,,,,20609,28755,28802,47273,,,,,,,47289,53922,,
