network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,257,306,315,,,307,3380,3421,3429,,
testnet,default,transfer-erc20-test,0,174,205,217,,,207,3279,3324,3334,,
testnet,default,transfer-cadence-soft-finality-test,0,347,350,393,350,3521,,,3565,3609,352,7700
testnet,default,transfer-cadence-test,0,250,255,277,255,3427,,,3469,6667,256,7605
mainnet,default,transfer-test,0,664,665,675,,,666,6947,6991,7001,,
mainnet,default,transfer-cadence-soft-finality-test,0,449,473,525,474,5006,,,5017,5069,475,10279
testnet,ALCHEMY_URL,transfer-test,0,505,510,540,,,511,3716,3728,3749,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,524,562,582,,,565,3751,3782,3802,,
mainnet,ALCHEMY_URL,transfer-test,0,288,309,323,,,310,6670,6687,6701,,
testnet,QUICKNODE_URL,transfer-test,0,169,204,213,,,205,3273,3320,3329,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,184,204,217,,,207,3274,3322,3334,,
mainnet,QUICKNODE_URL,transfer-test,0,348,356,366,,,357,6639,6684,6693,,
