network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1059,1072,1158,,,,,,,,,1073,7788,7809,7855,,,,
testnet,default,transfer-erc20-test,,,0,656,663,714,,,,,,,,,666,7272,7300,7349,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,598,647,737,,,,,,,648,5003,,,5039,5089,,,650,7106
testnet,default,transfer-cadence-test,,,0,369,413,483,,,,,,,414,4730,,,4758,8701,,,416,8930
mainnet,default,transfer-test,,,0,845,866,924,,,,,,,,,867,7421,7447,7515,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,629,648,1063,,,,,,,649,9761,,,9783,9964,,,650,13194
testnet,ALCHEMY_URL,transfer-test,,,0,1175,1173,1323,,,,,,,,,1173,8635,8671,8805,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,890,917,1052,,,,,,,,,920,4934,4954,5077,,,,
mainnet,ALCHEMY_URL,transfer-test,,,1,958,968,1099,,,,,,,,,969,8290,8315,8433,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,431,458,512,,,,,,,,,459,7172,7196,7248,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,400,407,463,,,,,,,,,410,7122,7167,7235,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,571,611,668,,,,,,,,,612,7168,7196,7252,,,,
mainnet,default,headless-kittypunch-swap-1,0,21832,,,,,21861,23004,,,23040,41412,,,,,,,41434,45527,,
mainnet,default,headless-kittypunch-swap-2,0,2812,,,,,,,2822,5290,5327,23821,,,,,,,23870,27739,,
