network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,813,856,908,,,856,7400,7443,7478,,
testnet,default,transfer-erc20-test,0,795,802,857,,,805,7410,7421,7459,,
testnet,default,transfer-cadence-soft-finality-test,0,513,557,610,558,6910,,,6928,6966,559,11131
testnet,default,transfer-cadence-test,0,400,444,518,444,5747,,,5765,8132,446,8891
mainnet,default,transfer-test,0,1254,1255,1295,,,1255,7856,7880,7919,,
mainnet,default,transfer-cadence-soft-finality-test,0,831,876,972,876,5783,,,5802,5883,878,8992
testnet,ALCHEMY_URL,transfer-test,0,773,805,893,,,806,7671,7682,7764,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,722,752,830,,,755,7622,7646,7716,,
mainnet,ALCHEMY_URL,transfer-test,0,715,750,1074,,,751,8206,8233,8303,,
testnet,QUICKNODE_URL,transfer-test,0,528,553,582,,,553,7016,7036,7065,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,707,752,782,,,755,7203,7235,7262,,
mainnet,QUICKNODE_URL,transfer-test,0,856,904,943,,,904,7486,7488,7527,,
