network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,564,612,671,,,613,4132,4133,4192,,
testnet,default,transfer-erc20-test,0,567,611,682,,,614,4190,4236,4303,,
testnet,default,transfer-cadence-soft-finality-test,0,598,639,730,639,3978,,,4010,4099,641,8356
testnet,default,transfer-cadence-test,1,592,623,704,624,3992,,,3992,7600,625,8395
mainnet,default,transfer-test,0,835,866,937,,,867,7695,7702,7766,,
mainnet,default,transfer-cadence-soft-finality-test,0,685,685,788,686,6255,,,6296,7100,687,10638
testnet,ALCHEMY_URL,transfer-test,0,1001,1020,1163,,,1020,5036,5051,5167,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1007,1019,1259,,,1022,5413,5460,5706,,
mainnet,ALCHEMY_URL,transfer-test,0,1084,1122,1362,,,1123,8397,8421,8527,,
testnet,QUICKNODE_URL,transfer-test,0,529,560,620,,,561,4084,4086,4146,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,592,612,682,,,614,4191,4240,4307,,
mainnet,QUICKNODE_URL,transfer-test,0,573,616,681,,,617,7445,7458,7522,,
