network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,643,656,662,,,,,,,,,657,3692,3739,3743,,,,
testnet,default,transfer-erc20-test,,,0,348,354,362,,,,,,,,,356,3390,3438,3444,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,405,415,461,,,,,,,415,4615,,,4637,4676,,,417,7735
testnet,default,transfer-cadence-test,,,0,242,255,285,,,,,,,255,4379,,,4383,6794,,,257,7505
mainnet,default,transfer-test,,,0,487,503,509,,,,,,,,,504,6748,6759,6764,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,426,427,476,,,,,,,427,8194,,,8226,8274,,,429,10253
testnet,ALCHEMY_URL,transfer-test,,,0,1171,1213,1343,,,,,,,,,1214,4905,4955,5009,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1042,1057,1131,,,,,,,,,1061,4860,4899,5020,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,637,661,725,,,,,,,,,662,7393,7408,7461,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,357,402,408,,,,,,,,,403,3437,3439,3444,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,531,559,568,,,,,,,,,562,3594,3636,3642,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,472,503,512,,,,,,,,,504,6762,6811,6817,,,,
mainnet,default,headless-kittypunch-swap-1,0,21837,,,,,21864,24627,,,24674,43910,,,,,,,43946,56439,,
mainnet,default,headless-kittypunch-swap-2,0,2527,,,,,,,2529,6161,6183,24951,,,,,,,24965,31485,,
