network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,984,1013,1088,,,,,,,1013,4661,4704,4779,,,,
testnet,default,transfer-erc20-test,,,0,634,662,732,,,,,,,664,4268,4305,4373,,,,
testnet,default,transfer-cadence-soft-finality-test,,,1,684,730,828,,,,,731,4154,,,4157,4263,,,732,7476
testnet,default,transfer-cadence-test,,,0,567,609,694,,,,,610,4036,,,4078,7301,,,611,8471
mainnet,default,transfer-test,,,0,973,1014,1086,,,,,,,1015,7719,7741,7812,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,814,828,942,,,,,828,9263,,,9280,9397,,,830,11573
testnet,ALCHEMY_URL,transfer-test,,,0,1463,1461,1577,,,,,,,1462,6150,6153,6276,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1462,1462,1710,,,,,,,1465,5879,5902,6006,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1669,1714,1814,,,,,,,1714,9543,9591,9699,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,698,709,780,,,,,,,709,4357,4392,4462,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,690,709,788,,,,,,,712,4354,4393,4469,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,716,756,828,,,,,,,757,7459,7505,7576,,,,
mainnet,default,headless-kittypunch-swap-1,0,21458,,,,,21470,24328,24363,42655,,,,,,,42675,49271,,
