network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,774,819,855,,,820,4116,4137,4174,,
testnet,default,transfer-erc20-test,0,1260,1275,1322,,,1278,4630,4649,4686,,
testnet,default,transfer-cadence-soft-finality-test,0,538,568,606,569,4823,,,4859,4920,570,7945
testnet,default,transfer-cadence-test,0,340,370,452,371,4659,,,4659,6922,373,6789
mainnet,default,transfer-test,0,460,458,471,,,459,13153,13173,13186,,
mainnet,default,transfer-cadence-soft-finality-test,0,471,485,537,486,8364,,,8397,8451,488,10469
testnet,ALCHEMY_URL,transfer-test,0,463,509,553,,,510,3794,3827,3863,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,499,510,567,,,513,3805,3833,3872,,
mainnet,ALCHEMY_URL,transfer-test,0,905,917,971,,,918,7919,7960,8054,,
testnet,QUICKNODE_URL,transfer-test,0,388,403,412,,,403,6682,6710,6719,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,407,408,421,,,411,6690,6690,6700,,
mainnet,QUICKNODE_URL,transfer-test,1,1417,1427,1438,,,1428,7712,7757,7766,,
