network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,1,431,458,464,,,,,,,,,459,3495,3517,3522,,,,
testnet,default,transfer-erc20-test,,,0,184,208,217,,,,,,,,,211,6453,6485,6491,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,325,335,371,,,,,,,336,4558,,,4569,4609,,,337,6638
testnet,default,transfer-cadence-test,,,0,311,323,346,,,,,,,324,3454,,,3492,6698,,,325,7619
mainnet,default,transfer-test,,,0,630,662,669,,,,,,,,,663,6912,6940,6946,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,421,420,472,,,,,,,421,3955,,,3995,4060,,,422,9921
testnet,ALCHEMY_URL,transfer-test,,,1,545,560,587,,,,,,,,,561,13378,13417,13432,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,456,458,476,,,,,,,,,461,3577,3625,3643,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,354,356,367,,,,,,,,,357,6678,6685,6696,,,,
testnet,QUICKNODE_URL,transfer-test,,,1,207,204,210,,,,,,,,,206,12848,12855,12860,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,200,204,212,,,,,,,,,206,3240,3267,3273,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,653,663,670,,,,,,,,,663,6909,6940,6946,,,,
mainnet,default,headless-kittypunch-swap-3,0,17837,,,,,17837,21478,,,21518,37085,,,,,,,37123,47000,,
mainnet,default,headless-kittypunch-swap-4,0,1612,,,,,,,1633,4917,4955,20809,,,,,,,20832,28173,,
