network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,307,352,362,,,,,,,,,353,3420,3436,3444,,,,
testnet,default,transfer-erc20-test,,,0,299,302,316,,,,,,,,,306,3376,3385,3394,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,329,372,415,,,,,,,373,3546,,,3546,3589,,,375,7726
testnet,default,transfer-cadence-test,,,0,326,359,379,,,,,,,359,3498,,,3534,7062,,,361,7673
mainnet,default,transfer-test,,,0,575,606,616,,,,,,,,,606,6891,6927,6936,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,531,537,590,,,,,,,538,6358,,,6376,6427,,,539,10771
testnet,ALCHEMY_URL,transfer-test,,,0,920,953,988,,,,,,,,,954,4358,4389,4421,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,667,707,761,,,,,,,,,709,4041,4042,4094,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,541,556,614,,,,,,,,,556,3904,3907,3940,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,287,303,312,,,,,,,,,303,3371,3391,3399,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,225,251,265,,,,,,,,,254,6531,6562,6573,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,603,605,614,,,,,,,,,605,6887,6918,6927,,,,
mainnet,default,headless-kittypunch-swap-3,0,18104,,,,,18136,21018,,,21037,36743,,,,,,,36747,44084,,
mainnet,default,headless-kittypunch-swap-4,0,1841,,,,,,,1844,4846,4882,20699,,,,,,,20737,28065,,
