network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,692,714,790,,,715,7615,7655,7723,,
testnet,default,transfer-erc20-test,0,687,715,794,,,718,7617,7656,7726,,
testnet,default,transfer-cadence-soft-finality-test,0,595,637,747,638,5061,,,5081,5196,640,8405
testnet,default,transfer-cadence-test,1,541,540,618,541,5976,,,6004,9203,543,9280
mainnet,default,transfer-test,0,956,969,1040,,,970,7957,7960,8031,,
testnet,ALCHEMY_URL,transfer-test,0,928,969,1079,,,970,8671,8672,8778,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1079,1122,1218,,,1125,8762,8777,8879,,
mainnet,ALCHEMY_URL,transfer-test,0,2660,2702,2952,,,2703,9868,9897,10148,,
testnet,QUICKNODE_URL,transfer-test,1,702,714,790,,,715,7668,7704,7780,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,599,613,681,,,616,7453,7453,7518,,
mainnet,QUICKNODE_URL,transfer-test,0,620,663,734,,,663,7651,7651,7721,,
