network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1390,1411,1487,,,,,,,1412,5079,5110,5184,,,,
testnet,default,transfer-erc20-test,,,0,842,862,936,,,,,,,864,4508,4552,4623,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,684,722,831,,,,,723,4125,,,4149,4256,,,724,7461
testnet,default,transfer-cadence-test,,,0,565,606,712,,,,,606,5065,,,5070,6598,,,608,7286
mainnet,default,transfer-test,,,0,844,859,936,,,,,,,860,14051,14082,14154,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,611,625,739,,,,,626,8089,,,8121,8294,,,627,10387
testnet,ALCHEMY_URL,transfer-test,,,0,1937,1973,2239,,,,,,,1974,6562,6567,6668,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,1,1875,1917,2068,,,,,,,1920,6356,6368,6486,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1455,1463,1712,,,,,,,1463,9316,9344,9437,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,834,856,943,,,,,,,857,4519,4537,4612,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,855,859,938,,,,,,,862,4525,4548,4624,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,840,856,928,,,,,,,862,7597,7628,7703,,,,
mainnet,default,headless-kittypunch-swap-1,0,21781,,,,,21819,24668,24707,43157,,,,,,,43179,50517,,
