network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,430,455,460,,,,,,,,,454,3483,3491,3495,,,,
testnet,default,transfer-erc20-test,,,0,204,203,211,,,,,,,,,206,3239,3241,3246,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,381,389,426,,,,,,,390,4574,,,4616,4653,,,392,7691
testnet,default,transfer-cadence-test,,,0,218,227,244,,,,,,,228,3355,,,3398,6275,,,230,6470
mainnet,default,transfer-test,,,0,284,304,310,,,,,,,,,305,6551,6577,6582,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,465,468,516,,,,,,,469,7212,,,7257,7326,,,470,11410
testnet,ALCHEMY_URL,transfer-test,,,0,692,711,762,,,,,,,,,712,4083,4104,4150,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,581,608,656,,,,,,,,,610,3873,3903,3956,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,225,252,257,,,,,,,,,253,3280,3290,3295,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,285,303,313,,,,,,,,,306,3331,3333,3338,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,318,352,358,,,,,,,,,353,6590,6612,6617,,,,
mainnet,default,headless-kittypunch-swap-3,0,18311,,,,,18356,21812,,,21863,37576,,,,,,,37611,44942,,
mainnet,default,headless-kittypunch-swap-4,0,1569,,,,,,,1614,5619,5629,21472,,,,,,,21475,28817,,
