network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-cadence-soft-finality-test,0,1678,1715,1773,1715,8066,,,8104,8161,1717,10186
testnet,default,transfer-cadence-test,0,456,496,529,497,4709,,,4718,7847,498,8884
mainnet,default,transfer-test,0,817,854,861,,,855,7101,7146,7152,,
mainnet,default,transfer-cadence-soft-finality-test,0,421,423,473,423,6511,,,6553,6612,425,11008
testnet,ALCHEMY_URL,transfer-test,0,615,650,688,,,651,7166,7170,7209,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,602,605,644,,,608,7113,7135,7171,,
mainnet,ALCHEMY_URL,transfer-test,0,380,402,424,,,402,6880,6896,6924,,
testnet,QUICKNODE_URL,transfer-test,0,373,405,410,,,406,6641,6661,6665,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,227,252,263,,,255,6492,6503,6510,,
mainnet,QUICKNODE_URL,transfer-test,0,338,352,358,,,352,6597,6618,6623,,
