network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,847,852,904,,,,,,,,,853,7413,7436,7488,,,,
testnet,default,transfer-erc20-test,,,0,698,704,760,,,,,,,,,706,7251,7277,7313,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,537,582,636,,,,,,,582,6956,,,7003,7056,,,584,10129
testnet,default,transfer-cadence-test,,,0,364,407,462,,,,,,,407,5712,,,5736,8377,,,409,8868
mainnet,default,transfer-test,,,0,847,854,895,,,,,,,,,855,4202,4232,4272,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,645,684,772,,,,,,,685,5630,,,5666,5752,,,686,9920
testnet,ALCHEMY_URL,transfer-test,,,0,943,955,1032,,,,,,,,,955,4503,4526,4598,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,994,1004,1086,,,,,,,,,1006,7869,7896,7975,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,876,905,975,,,,,,,,,906,7789,7791,7857,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,523,555,585,,,,,,,,,556,7007,7030,7058,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,471,503,537,,,,,,,,,506,6954,6989,7016,,,,
mainnet,QUICKNODE_URL,transfer-test,,,1,1124,1153,1199,,,,,,,,,1154,7793,7803,7847,,,,
mainnet,default,headless-kittypunch-swap-1,0,21074,,,,,21093,29454,,,29480,47742,,,,,,,47761,54713,,
mainnet,default,headless-kittypunch-swap-2,0,2028,,,,,,,2074,8589,8620,26859,,,,,,,26908,33855,,
