network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1237,1257,1372,,,1258,8200,8224,8286,,
testnet,default,transfer-erc20-test,0,1227,1258,1324,,,1261,8174,8210,8274,,
testnet,default,transfer-cadence-soft-finality-test,0,888,924,1115,925,8223,,,8225,8349,927,10469
testnet,default,transfer-cadence-test,0,778,814,1034,815,6632,,,6654,9008,817,9959
mainnet,default,transfer-test,0,1029,1053,1125,,,1054,7761,7804,7875,,
mainnet,default,transfer-cadence-soft-finality-test,0,636,683,808,684,7099,,,7124,7259,685,10501
testnet,ALCHEMY_URL,transfer-test,0,867,909,1104,,,910,8039,8071,8178,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,783,807,922,,,810,7904,7911,8050,,
mainnet,ALCHEMY_URL,transfer-test,0,894,904,1010,,,904,8014,8049,8147,,
testnet,QUICKNODE_URL,transfer-test,0,772,806,882,,,807,7685,7704,7779,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,802,802,878,,,805,7751,7751,7829,,
mainnet,QUICKNODE_URL,transfer-test,0,837,855,928,,,856,7568,7587,7660,,
