network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,936,959,1028,,,960,7836,7861,7929,,
testnet,default,transfer-erc20-test,0,593,606,680,,,609,7468,7476,7543,,
testnet,default,transfer-cadence-soft-finality-test,0,708,757,858,757,6316,,,6345,6447,759,10745
testnet,default,transfer-cadence-test,0,533,583,663,583,6126,,,6125,10261,584,10552
mainnet,default,transfer-test,0,816,858,934,,,858,7804,7816,7892,,
mainnet,default,transfer-cadence-soft-finality-test,0,895,931,1046,932,5999,,,6015,6129,933,12695
testnet,ALCHEMY_URL,transfer-test,0,722,760,866,,,761,7807,7826,7941,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,961,1009,1220,,,1012,8034,8069,8164,,
mainnet,ALCHEMY_URL,transfer-test,0,743,756,849,,,756,4673,4695,4787,,
testnet,QUICKNODE_URL,transfer-test,0,590,607,676,,,607,7452,7460,7522,,
testnet,QUICKNODE_URL,transfer-erc20-test,1,563,609,676,,,611,7470,7475,7539,,
mainnet,QUICKNODE_URL,transfer-test,0,668,707,784,,,708,7658,7674,7749,,
