network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,928,960,1025,,,960,7812,7820,7884,,
testnet,default,transfer-erc20-test,0,636,658,732,,,661,7584,7616,7690,,
testnet,default,transfer-cadence-soft-finality-test,0,582,628,731,629,6185,,,6223,6322,631,9482
testnet,default,transfer-cadence-test,0,732,779,864,780,4203,,,4207,7397,781,7538
mainnet,default,transfer-test,0,943,956,1030,,,957,8055,8081,8163,,
mainnet,default,transfer-cadence-soft-finality-test,0,776,809,923,810,5659,,,5691,5807,811,10133
testnet,ALCHEMY_URL,transfer-test,0,1290,1314,1597,,,1315,5754,5762,5865,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,725,759,868,,,762,4942,4969,5092,,
mainnet,ALCHEMY_URL,transfer-test,0,770,813,929,,,813,7972,7983,8119,,
testnet,QUICKNODE_URL,transfer-test,1,558,559,622,,,559,4160,4200,4271,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,562,608,675,,,611,7460,7483,7553,,
mainnet,QUICKNODE_URL,transfer-test,0,722,756,828,,,757,7761,7792,7867,,
