network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,623,663,697,,,664,7154,7197,7231,,
testnet,default,transfer-erc20-test,0,396,409,447,,,412,6941,6947,6982,,
testnet,default,transfer-cadence-soft-finality-test,0,574,607,669,608,3865,,,3883,3948,609,7062
testnet,default,transfer-cadence-test,0,337,372,414,373,4661,,,4662,7684,374,7854
mainnet,default,transfer-test,0,881,917,959,,,918,7613,7651,7691,,
mainnet,default,transfer-cadence-soft-finality-test,0,573,605,686,606,4512,,,4535,4616,607,10965
testnet,ALCHEMY_URL,transfer-test,0,476,511,556,,,512,7146,7194,7253,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,346,360,417,,,363,6982,6998,7035,,
mainnet,ALCHEMY_URL,transfer-test,0,446,459,507,,,460,7011,7040,7073,,
testnet,QUICKNODE_URL,transfer-test,0,396,408,442,,,409,6945,6990,7024,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,394,409,449,,,412,6907,6944,6979,,
mainnet,QUICKNODE_URL,transfer-test,1,556,561,602,,,562,7514,7551,7590,,
