network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1920,1965,2022,,,1966,8737,8781,8837,,
testnet,default,transfer-erc20-test,0,902,910,973,,,912,7689,7719,7780,,
testnet,default,transfer-cadence-soft-finality-test,0,563,575,666,575,4896,,,4906,4994,577,8173
testnet,default,transfer-cadence-test,0,460,470,541,470,5823,,,5850,8430,472,9098
mainnet,default,transfer-test,0,797,810,868,,,811,14042,14084,14143,,
testnet,ALCHEMY_URL,transfer-test,0,1607,1614,1880,,,1615,10115,10135,10410,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1321,1362,1476,,,1365,6168,6215,6340,,
mainnet,ALCHEMY_URL,transfer-test,0,1414,1413,1664,,,1413,6148,6162,6292,,
testnet,QUICKNODE_URL,transfer-test,0,822,859,916,,,860,7627,7677,7733,,
testnet,QUICKNODE_URL,transfer-erc20-test,1,820,862,926,,,866,7654,7680,7741,,
mainnet,QUICKNODE_URL,transfer-test,0,814,811,870,,,812,7583,7624,7681,,
