network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,695,705,757,,,706,7443,7467,7519,,
testnet,default,transfer-erc20-test,0,536,557,613,,,560,7336,7384,7437,,
testnet,default,transfer-cadence-soft-finality-test,0,537,542,638,542,5893,,,5924,6009,544,10255
testnet,default,transfer-cadence-test,0,503,505,584,506,5859,,,5898,9014,507,9154
mainnet,default,transfer-test,0,574,607,666,,,608,7377,7393,7451,,
testnet,ALCHEMY_URL,transfer-test,0,1340,1364,1477,,,1365,5735,5764,5869,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1259,1265,1516,,,1268,5501,5527,5766,,
mainnet,ALCHEMY_URL,transfer-test,0,842,858,967,,,859,8372,8384,8610,,
testnet,QUICKNODE_URL,transfer-test,0,540,553,606,,,554,7269,7318,7370,,
testnet,QUICKNODE_URL,transfer-erc20-test,1,617,658,720,,,661,7415,7437,7496,,
mainnet,QUICKNODE_URL,transfer-test,0,627,659,717,,,660,7518,7530,7588,,
