network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,552,557,590,,,558,3846,3894,3927,,
testnet,default,transfer-erc20-test,0,396,404,433,,,406,3636,3681,3708,,
testnet,default,transfer-cadence-soft-finality-test,0,464,482,544,483,3653,,,3653,3721,484,7933
testnet,default,transfer-cadence-test,0,369,407,449,408,3582,,,3627,7173,410,7844
mainnet,default,transfer-test,0,745,756,797,,,757,7390,7421,7461,,
testnet,ALCHEMY_URL,transfer-test,0,522,555,803,,,555,4907,4952,5527,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1458,1465,1520,,,1467,5026,5049,5635,,
mainnet,ALCHEMY_URL,transfer-test,0,480,506,547,,,507,7132,7170,7211,,
testnet,QUICKNODE_URL,transfer-test,0,355,353,379,,,354,3606,3638,3671,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,411,456,493,,,458,3742,3791,3825,,
mainnet,QUICKNODE_URL,transfer-test,0,482,508,549,,,509,7141,7172,7214,,
