network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,567,606,626,,,607,6984,7018,7036,,
testnet,default,transfer-erc20-test,0,480,505,527,,,507,6884,6918,6939,,
testnet,default,transfer-cadence-soft-finality-test,0,733,778,833,779,6070,,,6072,6125,780,9242
testnet,default,transfer-cadence-test,0,493,538,574,539,5862,,,5871,9189,540,10085
mainnet,default,transfer-test,0,744,766,798,,,767,7198,7235,7263,,
mainnet,default,transfer-cadence-soft-finality-test,0,2611,2610,2676,2611,10802,,,10814,10882,2612,16103
testnet,ALCHEMY_URL,transfer-test,0,395,404,445,,,405,6946,6977,7013,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,353,359,402,,,362,6873,6919,6958,,
mainnet,ALCHEMY_URL,transfer-test,0,285,305,336,,,306,6813,6824,6851,,
testnet,QUICKNODE_URL,transfer-test,0,270,304,323,,,305,6681,6719,6738,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,259,306,329,,,308,13106,13130,13150,,
mainnet,QUICKNODE_URL,transfer-test,0,595,604,639,,,605,7039,7054,7092,,
