network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,442,461,467,,,,,,,462,6709,6740,6749,,,,
testnet,default,transfer-erc20-test,,,0,230,259,270,,,,,,,262,6498,6536,6544,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,433,464,503,,,,,465,5562,,,5603,5641,,,467,9723
testnet,default,transfer-cadence-test,,,0,227,237,258,,,,,237,5442,,,5443,8845,,,239,9598
mainnet,default,transfer-test,,,0,392,405,412,,,,,,,406,6653,6673,6679,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,401,403,451,,,,,404,9170,,,9178,9225,,,405,10177
testnet,ALCHEMY_URL,transfer-test,,,0,1264,1275,1338,,,,,,,1276,8127,8165,8224,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1175,1174,1313,,,,,,,1177,8314,8319,8379,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,959,972,1042,,,,,,,973,7882,7914,7980,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,354,356,361,,,,,,,357,6602,6631,6636,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,172,203,213,,,,,,,206,6440,6481,6487,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,460,458,464,,,,,,,459,6704,6729,6735,,,,
mainnet,default,headless-kittypunch-swap-1,0,21743,,,,,21744,24462,24513,42895,,,,,,,42917,49613,,
