network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,485,507,526,,,508,6892,6938,6956,,
testnet,default,transfer-erc20-test,0,293,309,332,,,312,6695,6742,6763,,
testnet,default,transfer-cadence-soft-finality-test,0,415,464,518,465,5760,,,5770,5823,467,8929
testnet,default,transfer-cadence-test,0,320,366,400,367,5659,,,5672,8994,367,9879
mainnet,default,transfer-test,1,657,665,689,,,666,7099,7148,7172,,
mainnet,default,transfer-cadence-soft-finality-test,0,474,483,617,484,5376,,,5385,5452,484,10694
testnet,ALCHEMY_URL,transfer-test,0,694,716,758,,,717,7267,7297,7326,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,677,714,1004,,,717,7239,7248,7280,,
mainnet,ALCHEMY_URL,transfer-test,0,388,408,437,,,409,6889,6892,6920,,
testnet,QUICKNODE_URL,transfer-test,0,372,408,432,,,409,6833,6841,6864,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,290,308,332,,,311,6693,6693,6714,,
mainnet,QUICKNODE_URL,transfer-test,0,410,459,483,,,459,3664,3676,3699,,
