network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1010,1013,1088,,,1014,4617,4658,4724,,
testnet,default,transfer-erc20-test,1,773,814,887,,,817,4430,4465,4537,,
testnet,default,transfer-cadence-soft-finality-test,0,803,852,953,853,4262,,,4282,4382,854,7575
testnet,default,transfer-cadence-test,0,561,606,710,606,3991,,,3992,7066,608,7310
mainnet,default,transfer-test,0,1106,1113,1190,,,1114,8081,8089,8165,,
mainnet,default,transfer-cadence-soft-finality-test,0,631,643,764,644,7891,,,7895,8016,645,12369
testnet,ALCHEMY_URL,transfer-test,0,1097,1112,1256,,,1113,5221,5259,5388,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,829,857,1007,,,860,4999,5003,5147,,
mainnet,ALCHEMY_URL,transfer-test,0,1390,1413,1515,,,1414,5635,5663,5815,,
testnet,QUICKNODE_URL,transfer-test,0,829,867,943,,,867,4469,4514,4579,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,633,660,730,,,663,4238,4253,4357,,
mainnet,QUICKNODE_URL,transfer-test,0,787,814,886,,,814,7732,7748,7819,,
